State,Commodity,Year,Month,Market,Current_Month price,Prev_Month price,Prev_2_Month price,Price_Velocity,Current_Month arrivals,Prev_Month arrivals,Prev_2_Month arrivals,Rainfall_mm,Rainfall_Lag,Diesel_Price_Rs_per_Litre,Irrigation_Water_Usage_MCM,Area,Production,Yield,msp,Temperature
Maharashtra,Wheat,2022,May,Kille Dharur APMC,2482.48,2360.35,2175.73,184.6199999999999,21.0,34.0,26.0,45,16.0,100,260,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,June,Kille Dharur APMC,2358.08,2482.48,2360.35,122.13000000000012,12.0,21.0,34.0,320,45.0,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,July,Kille Dharur APMC,2417.6,2358.08,2482.48,-124.40000000000008,10.0,12.0,21.0,990,320.0,98,78,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,August,Kille Dharur APMC,2400.0,2417.6,2358.08,59.51999999999998,5.0,10.0,12.0,920,990.0,100,75,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,September,Kille Dharur APMC,2564.0,2400.0,2417.6,-17.59999999999991,5.0,5.0,10.0,600,920.0,102,95,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,October,Kille Dharur APMC,2528.86,2564.0,2400.0,164.0,7.0,5.0,5.0,160,600.0,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,November,Kille Dharur APMC,2783.67,2528.86,2564.0,-35.13999999999987,3.0,7.0,5.0,30,160.0,101,200,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,December,Kille Dharur APMC,2750.0,2783.67,2528.86,254.80999999999997,2.0,3.0,7.0,8,30.0,100,150,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2023,January,Kille Dharur APMC,3051.0,2750.0,2783.67,-33.67000000000007,1.0,2.0,3.0,5,8.0,100,135,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,February,Kille Dharur APMC,2877.29,3051.0,2750.0,301.0,7.0,1.0,2.0,3,5.0,98,125,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,March,Kille Dharur APMC,2697.44,2877.29,3051.0,-173.71000000000004,62.0,7.0,1.0,9,3.0,102,165,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,April,Kille Dharur APMC,2821.39,2697.44,2877.29,-179.8499999999999,36.0,62.0,7.0,16,9.0,101,210,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,May,Kille Dharur APMC,3100.21,2821.39,2697.44,123.94999999999982,34.0,36.0,62.0,45,16.0,100,260,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,June,Kille Dharur APMC,2850.0,3100.21,2821.39,278.82000000000016,40.0,34.0,36.0,320,45.0,99,190,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,July,Kille Dharur APMC,2935.0,2850.0,3100.21,-250.21000000000004,14.0,40.0,34.0,990,320.0,98,78,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,August,Kille Dharur APMC,2692.17,2935.0,2850.0,85.0,6.0,14.0,40.0,920,990.0,100,75,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,September,Kille Dharur APMC,2940.0,2692.17,2935.0,-242.82999999999993,7.0,6.0,14.0,600,920.0,102,95,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,October,Kille Dharur APMC,2792.12,2940.0,2692.17,247.82999999999993,17.0,7.0,6.0,160,600.0,103,180,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,November,Kille Dharur APMC,2762.75,2792.12,2940.0,-147.8800000000001,4.0,17.0,7.0,30,160.0,101,200,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,December,Kille Dharur APMC,2774.2,2762.75,2792.12,-29.36999999999989,5.0,4.0,17.0,8,30.0,100,150,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,July,Kisan Market Yard APMC,2322.32,2317.451496416182,2337.8156015735385,-20.364105157356335,12.04,72.29913500837404,146.8585361372723,990,990.0,98,78,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,August,Kisan Market Yard APMC,2474.18,2322.32,2317.451496416182,4.868503583817983,10.66,12.04,72.29913500837404,920,990.0,100,75,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,September,Kisan Market Yard APMC,2511.92,2474.18,2322.32,151.85999999999967,1.77,10.66,12.04,600,920.0,102,95,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,October,Kisan Market Yard APMC,2567.03,2511.92,2474.18,37.74000000000024,7.2,1.77,10.66,160,600.0,103,180,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,November,Kisan Market Yard APMC,2664.79,2567.03,2511.92,55.11000000000013,6.29,7.2,1.77,30,160.0,101,200,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,December,Kisan Market Yard APMC,2300.0,2664.79,2567.03,97.75999999999976,0.15,6.29,7.2,8,30.0,100,150,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2021,January,Kopargaon APMC,1724.03,1542.0,1542.9448389178287,-0.9448389178287472,233.0,281.0,227.31992619005425,3,3.0,87,122,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,February,Kopargaon APMC,1692.37,1724.03,1542.0,182.02999999999997,361.0,233.0,281.0,2,3.0,89,110,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,March,Kopargaon APMC,1672.63,1692.37,1724.03,-31.66000000000008,718.0,361.0,233.0,6,2.0,91,145,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,April,Kopargaon APMC,1703.01,1672.63,1692.37,-19.73999999999978,727.0,718.0,361.0,14,6.0,93,185,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,May,Kopargaon APMC,1753.97,1703.01,1672.63,30.37999999999988,143.0,727.0,718.0,35,14.0,95,225,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,June,Kopargaon APMC,1736.35,1753.97,1703.01,50.96000000000003,294.0,143.0,727.0,280,35.0,97,165,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,July,Kopargaon APMC,1735.09,1736.35,1753.97,-17.62000000000012,199.0,294.0,143.0,880,280.0,99,92,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,August,Kopargaon APMC,1751.07,1735.09,1736.35,-1.259999999999991,152.0,199.0,294.0,810,880.0,101,87,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,September,Kopargaon APMC,1833.76,1751.07,1735.09,15.980000000000018,186.0,152.0,199.0,470,810.0,103,108,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,October,Kopargaon APMC,1837.87,1833.76,1751.07,82.69000000000005,201.0,186.0,152.0,120,470.0,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,November,Kopargaon APMC,1900.18,1837.87,1833.76,4.1099999999999,163.0,201.0,186.0,22,120.0,102,175,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Kopargaon APMC,1925.7,1900.18,1837.87,62.31000000000017,175.0,163.0,201.0,4,22.0,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2022,January,Kopargaon APMC,1954.14,1925.7,1900.18,25.519999999999985,90.0,175.0,163.0,5,4.0,100,135,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kopargaon APMC,1956.87,1954.14,1925.7,28.440000000000055,63.0,90.0,175.0,3,5.0,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,March,Kopargaon APMC,2148.13,1956.87,1954.14,2.729999999999791,269.0,63.0,90.0,9,3.0,102,165,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Kopargaon APMC,2229.71,2148.13,1956.87,191.26000000000025,577.0,269.0,63.0,16,9.0,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,May,Kopargaon APMC,2160.9,2229.71,2148.13,81.57999999999993,233.0,577.0,269.0,45,16.0,100,260,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,June,Kopargaon APMC,2119.33,2160.9,2229.71,-68.80999999999995,132.0,233.0,577.0,320,45.0,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,July,Kopargaon APMC,2273.01,2119.33,2160.9,-41.57000000000016,88.0,132.0,233.0,990,320.0,98,78,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,August,Kopargaon APMC,2388.88,2273.01,2119.33,153.6800000000003,91.0,88.0,132.0,920,990.0,100,75,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,September,Kopargaon APMC,2423.0,2388.88,2273.01,115.86999999999988,60.0,91.0,88.0,600,920.0,102,95,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,October,Kopargaon APMC,2489.78,2423.0,2388.88,34.11999999999989,46.0,60.0,91.0,160,600.0,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,November,Kopargaon APMC,2679.59,2489.78,2423.0,66.7800000000002,90.0,46.0,60.0,30,160.0,101,200,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,December,Kopargaon APMC,2726.28,2679.59,2489.78,189.80999999999997,69.0,90.0,46.0,8,30.0,100,150,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2023,January,Kopargaon APMC,2845.3,2726.28,2679.59,46.690000000000055,63.0,69.0,90.0,5,8.0,100,135,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,February,Kopargaon APMC,2392.42,2845.3,2726.28,119.01999999999998,163.0,63.0,69.0,3,5.0,98,125,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,March,Kopargaon APMC,2186.75,2392.42,2845.3,-452.8800000000001,638.0,163.0,63.0,9,3.0,102,165,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,April,Kopargaon APMC,2205.85,2186.75,2392.42,-205.67000000000007,890.0,638.0,163.0,16,9.0,101,210,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,May,Kopargaon APMC,2208.73,2205.85,2186.75,19.09999999999991,366.0,890.0,638.0,45,16.0,100,260,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,June,Kopargaon APMC,2292.21,2208.73,2205.85,2.880000000000109,245.0,366.0,890.0,320,45.0,99,190,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,July,Kopargaon APMC,2323.89,2292.21,2208.73,83.48000000000002,156.0,245.0,366.0,990,320.0,98,78,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,August,Kopargaon APMC,2504.01,2323.89,2292.21,31.679999999999836,98.0,156.0,245.0,920,990.0,100,75,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,September,Kopargaon APMC,2629.53,2504.01,2323.89,180.12000000000037,107.0,98.0,156.0,600,920.0,102,95,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,October,Kopargaon APMC,3451.24,2629.53,2504.01,125.51999999999998,274.0,107.0,98.0,160,600.0,103,180,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,November,Kopargaon APMC,2806.83,3451.24,2629.53,821.7099999999996,103.0,274.0,107.0,30,160.0,101,200,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,December,Kopargaon APMC,2674.04,2806.83,3451.24,-644.4099999999999,208.0,103.0,274.0,8,30.0,100,150,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2021,January,Kurdwadi APMC,1456.040357919389,1460.0,1426.9627272408425,33.03727275915753,0.3757018833335468,1.0,-45.76626947147798,3,3.0,87,122,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,March,Kurdwadi APMC,2000.5,1956.4778309530216,1460.0,496.4778309530216,2.0,5.3455152700219015,1.0,6,3.0,91,145,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,April,Kurdwadi APMC,2087.5,2000.5,1956.4778309530216,44.02216904697843,2.0,2.0,5.3455152700219015,14,6.0,93,185,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,May,Kurdwadi APMC,2026.520295300792,2087.5,2000.5,87.0,0.9048222554902884,2.0,2.0,35,14.0,95,225,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,July,Kurdwadi APMC,1545.3318152448555,1591.192372540121,2087.5,-496.3076274598791,6.402505404901303,26.815091607556788,2.0,880,35.0,99,92,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,October,Kurdwadi APMC,1801.0,1794.8540939341858,1591.192372540121,203.6617213940649,1.0,0.90814585297854,26.815091607556788,120,880.0,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,November,Kurdwadi APMC,2200.0,1801.0,1794.8540939341858,6.145906065814188,1.0,1.0,0.90814585297854,22,120.0,102,175,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Kurdwadi APMC,2000.0,2200.0,1801.0,399.0,4.0,1.0,1.0,4,22.0,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2022,January,Kurdwadi APMC,2003.17963406256,2000.0,2200.0,-200.0,7.038734661106387,4.0,1.0,5,4.0,100,135,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kurdwadi APMC,2021.0,2061.581692041773,2000.0,61.58169204177284,1.0,-1.6875718369594468,4.0,3,5.0,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,March,Kurdwadi APMC,2157.0,2021.0,2061.581692041773,-40.58169204177284,3.0,1.0,-1.6875718369594468,9,3.0,102,165,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Kurdwadi APMC,2241.6707622622152,2157.0,2021.0,136.0,21.328900195835963,3.0,1.0,16,9.0,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,May,Kurdwadi APMC,2341.67,2341.1578164834627,2157.0,184.1578164834627,3.0,9.811182183982858,3.0,45,16.0,100,260,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,June,Kurdwadi APMC,2291.814435436367,2341.67,2341.1578164834627,0.5121835165373341,-29.212309524856177,3.0,9.811182183982858,320,45.0,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,October,Kurdwadi APMC,2850.0,2715.982741944566,2341.67,374.3127419445659,1.0,5.170197168330205,3.0,160,320.0,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,November,Kurdwadi APMC,3036.5684447613444,2850.0,2715.982741944566,134.017258055434,8.655803021063733,1.0,5.170197168330205,30,160.0,101,200,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,December,Kurdwadi APMC,3101.0,2929.0641902319685,2850.0,79.0641902319685,1.0,7.534575361599264,1.0,8,30.0,100,150,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2023,January,Kurdwadi APMC,3148.8842857492823,3101.0,2929.0641902319685,171.9358097680315,-9.203211731432678,1.0,7.534575361599264,5,8.0,100,135,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,February,Kurdwadi APMC,2900.0,3002.2810549121573,3101.0,-98.71894508784273,1.0,-13.441334686624568,1.0,3,5.0,98,125,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,March,Kurdwadi APMC,2451.0,2900.0,3002.2810549121573,-102.28105491215727,1.0,1.0,-13.441334686624568,9,3.0,102,165,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,April,Kurdwadi APMC,3000.0,2451.0,2900.0,-449.0,2.0,1.0,1.0,16,9.0,101,210,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,May,Kurdwadi APMC,2633.33,3000.0,2451.0,549.0,3.0,2.0,1.0,45,16.0,100,260,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,June,Kurdwadi APMC,2750.0,2633.33,3000.0,-366.6700000000001,1.0,3.0,2.0,320,45.0,99,190,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,July,Kurdwadi APMC,2400.0,2750.0,2633.33,116.67000000000009,1.0,1.0,3.0,990,320.0,98,78,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,August,Kurdwadi APMC,3166.67,2400.0,2750.0,-350.0,3.0,1.0,1.0,920,990.0,100,75,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,September,Kurdwadi APMC,2501.0,3166.67,2400.0,766.6700000000001,2.0,3.0,1.0,600,920.0,102,95,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,October,Kurdwadi APMC,2567.2981502054845,2501.0,3166.67,-665.6700000000001,4.790559480309242,2.0,3.0,160,600.0,103,180,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,December,Kurdwadi APMC,3094.175557081954,3197.959520940902,2501.0,696.9595209409022,24.55492864428876,-13.167542633374318,2.0,8,160.0,100,150,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2021,January,Kurdwadi(Modnimb) APMC,1575.0,1449.09,1448.6002115847496,0.4897884152503593,2.0,11.0,-30.807250052318977,3,3.0,87,122,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,February,Kurdwadi(Modnimb) APMC,1518.18,1575.0,1449.09,125.91000000000008,11.0,2.0,11.0,2,3.0,89,110,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,March,Kurdwadi(Modnimb) APMC,1910.0,1518.18,1575.0,-56.819999999999936,20.0,11.0,2.0,6,2.0,91,145,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,April,Kurdwadi(Modnimb) APMC,1933.33,1910.0,1518.18,391.81999999999994,12.0,20.0,11.0,14,6.0,93,185,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,May,Kurdwadi(Modnimb) APMC,1870.059569684394,1933.33,1910.0,23.329999999999927,9.81246183684678,12.0,20.0,35,14.0,95,225,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,June,Kurdwadi(Modnimb) APMC,1663.41,1684.1669855215307,1933.33,-249.1630144784692,17.0,22.73729147490257,12.0,280,35.0,97,165,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,July,Kurdwadi(Modnimb) APMC,1770.0,1663.41,1684.1669855215307,-20.756985521530623,5.0,17.0,22.73729147490257,880,280.0,99,92,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,August,Kurdwadi(Modnimb) APMC,1650.0,1770.0,1663.41,106.58999999999992,2.0,5.0,17.0,810,880.0,101,87,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,September,Kurdwadi(Modnimb) APMC,1713.64,1650.0,1770.0,-120.0,11.0,2.0,5.0,470,810.0,103,108,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,October,Kurdwadi(Modnimb) APMC,1741.67,1713.64,1650.0,63.6400000000001,12.0,11.0,2.0,120,470.0,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,November,Kurdwadi(Modnimb) APMC,1631.67,1741.67,1713.64,28.029999999999973,12.0,12.0,11.0,22,120.0,102,175,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Kurdwadi(Modnimb) APMC,1820.0,1631.67,1741.67,-110.0,10.0,12.0,12.0,4,22.0,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2022,January,Kurdwadi(Modnimb) APMC,1643.33,1820.0,1631.67,188.32999999999993,6.0,10.0,12.0,5,4.0,100,135,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kurdwadi(Modnimb) APMC,1785.71,1643.33,1820.0,-176.67000000000007,14.0,6.0,10.0,3,5.0,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,March,Kurdwadi(Modnimb) APMC,2294.44,1785.71,1643.33,142.3800000000001,27.0,14.0,6.0,9,3.0,102,165,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Kurdwadi(Modnimb) APMC,2293.75,2294.44,1785.71,508.73,32.0,27.0,14.0,16,9.0,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,May,Kurdwadi(Modnimb) APMC,2313.33,2293.75,2294.44,-0.6900000000000546,15.0,32.0,27.0,45,16.0,100,260,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,June,Kurdwadi(Modnimb) APMC,2358.33,2313.33,2293.75,19.579999999999927,6.0,15.0,32.0,320,45.0,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,July,Kurdwadi(Modnimb) APMC,2507.75,2358.33,2313.33,45.0,4.0,6.0,15.0,990,320.0,98,78,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,August,Kurdwadi(Modnimb) APMC,2183.33,2507.75,2358.33,149.42000000000007,6.0,4.0,6.0,920,990.0,100,75,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,September,Kurdwadi(Modnimb) APMC,2250.0,2183.33,2507.75,-324.4200000000001,2.0,6.0,4.0,600,920.0,102,95,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,October,Kurdwadi(Modnimb) APMC,2550.0,2250.0,2183.33,66.67000000000007,3.0,2.0,6.0,160,600.0,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,November,Kurdwadi(Modnimb) APMC,2625.0,2550.0,2250.0,300.0,4.0,3.0,2.0,30,160.0,101,200,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,December,Kurdwadi(Modnimb) APMC,2660.0,2625.0,2550.0,75.0,5.0,4.0,3.0,8,30.0,100,150,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2023,January,Kurdwadi(Modnimb) APMC,2900.0,2660.0,2625.0,35.0,3.0,5.0,4.0,5,8.0,100,135,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,February,Kurdwadi(Modnimb) APMC,2578.57,2900.0,2660.0,240.0,14.0,3.0,5.0,3,5.0,98,125,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,March,Kurdwadi(Modnimb) APMC,2391.67,2578.57,2900.0,-321.42999999999984,36.0,14.0,3.0,9,3.0,102,165,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,April,Kurdwadi(Modnimb) APMC,2663.64,2391.67,2578.57,-186.9000000000001,11.0,36.0,14.0,16,9.0,101,210,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,May,Kurdwadi(Modnimb) APMC,2604.0,2663.64,2391.67,271.9699999999998,10.0,11.0,36.0,45,16.0,100,260,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,June,Kurdwadi(Modnimb) APMC,2655.0,2604.0,2663.64,-59.63999999999987,10.0,10.0,11.0,320,45.0,99,190,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,July,Kurdwadi(Modnimb) APMC,2400.0,2655.0,2604.0,51.0,5.0,10.0,10.0,990,320.0,98,78,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,August,Kurdwadi(Modnimb) APMC,2822.0,2400.0,2655.0,-255.0,5.0,5.0,10.0,920,990.0,100,75,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,September,Kurdwadi(Modnimb) APMC,2733.33,2822.0,2400.0,422.0,3.0,5.0,5.0,600,920.0,102,95,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,October,Kurdwadi(Modnimb) APMC,2785.0,2733.33,2822.0,-88.67000000000007,10.0,3.0,5.0,160,600.0,103,180,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,November,Kurdwadi(Modnimb) APMC,2972.0,2785.0,2733.33,51.67000000000007,3.0,10.0,3.0,30,160.0,101,200,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,December,Kurdwadi(Modnimb) APMC,2765.75,2972.0,2785.0,187.0,8.0,3.0,10.0,8,30.0,100,150,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2021,January,Lakhandur APMC,1530.481012914861,1466.7849339381858,1452.3353323397623,14.449601598423442,231.3952828726428,305.1364730823773,233.55363728567,3,3.0,87,122,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,February,Lakhandur APMC,1635.3825776285505,1628.2134805897906,1466.7849339381858,161.42854665160485,69.29352041897357,43.17205660675542,305.1364730823773,2,3.0,89,110,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,March,Lakhandur APMC,1525.0,1462.009371906292,1628.2134805897906,-166.2041086834986,2.0,5.936859878502547,43.17205660675542,6,2.0,91,145,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,April,Lakhandur APMC,1635.0,1525.0,1462.009371906292,62.99062809370798,6.0,2.0,5.936859878502547,14,6.0,93,185,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,May,Lakhandur APMC,1654.2434880123935,1635.0,1525.0,110.0,3.1370129632554864,6.0,2.0,35,14.0,95,225,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,June,Lakhandur APMC,1580.0,1651.24886220922,1635.0,16.24886220922008,2.0,9.126086163869571,6.0,280,35.0,97,165,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,July,Lakhandur APMC,1581.3485254754978,1580.0,1651.24886220922,-71.24886220922008,-7.953600160276788,2.0,9.126086163869571,880,280.0,99,92,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,November,Lakhandur APMC,1753.57,1742.1189825387144,1580.0,162.11898253871436,7.0,21.421210130180334,2.0,22,880.0,102,175,304.59,1077.42,3537.0,1853.0,23.66
